lessonId,title,sourceId,sourceType,sourcePath,sourceRef,grade,state,subject,module,standardCode,skill,generatorVersion,reviewStatus,legacyStatus,practiceItems,mcqItems,teiItems,passageCount,blockerCount,warningCount,recommendation,notes
"cmp2uknnn009dg530ymnqdkjx","Punctuation Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.F2","Punctuation","","APPROVED","QUARANTINED","39","0","39","3","138","12","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp36npvr00533hihss7lyjo6","Punctuation Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.F2","Punctuation","","APPROVED","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp39pu57007311zerijjemi9","Punctuation Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.F2","Punctuation","","APPROVED","QUARANTINED","39","0","39","3","138","12","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp3dz49k002z111bl60wju1u","Punctuation Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.F2","Punctuation","","APPROVED","QUARANTINED","39","0","39","3","138","12","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp61fsuu006vr85qpftc80kw","Punctuation Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.F2","Punctuation","","PENDING_REVIEW","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp6423b20055m5s7bzml7ods","Punctuation Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.F2","Punctuation","","PENDING_REVIEW","QUARANTINED","39","0","39","1","126","6","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp30i9fc008krzygi7fekjjv","Capitalization Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.F3","Capitalization","","APPROVED","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp39etrx0075nrdzwobmqoo6","Capitalization Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.F3","Capitalization","","APPROVED","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp6423cc005jm5s7769nual7","Capitalization Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.F3","Capitalization","","PENDING_REVIEW","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp5ns6mz006v149wdbdgg205","Sentence Structure Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.F4","Sentence Structure","","PENDING_REVIEW","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp61fswg0079r85qwrlgp81k","Sentence Structure Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.F4","Sentence Structure","","PENDING_REVIEW","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp30i9gg008vrzygajx5iyyk","Verb Tense Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.F5","Verb Tense","","APPROVED","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp36npxb005e3hihf9d6iqlj","Verb Tense Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.F5","Verb Tense","","APPROVED","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp2ukmiy008kg530gnrdqi2t","Pronoun Usage Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.F6","Pronoun Usage","","APPROVED","QUARANTINED","39","0","39","4","138","15","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp2ukn850090g530f4qx8t6q","Commas Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.F7","Commas","","APPROVED","QUARANTINED","39","0","39","3","138","12","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdmdumb00yzevu9rvm0arnd","Building Strong Argument Essays","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.G","Argument Essay Evidence","","PENDING_REVIEW","QUARANTINED","36","12","24","8","117","3","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp30i9cu0089rzygsw3be1yi","TDA Writing Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.S","TDA Writing","","APPROVED","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp36nps8004s3hihy11uzloa","TDA Writing Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.S","TDA Writing","","APPROVED","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp39etni006jnrdzt0k16mn8","TDA Writing Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.S","TDA Writing","","APPROVED","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp39pu1h006h11ze2ttj8m3j","TDA Writing Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.S","TDA Writing","","APPROVED","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp3dz45w002d111b5n38gael","TDA Writing Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.S","TDA Writing","","APPROVED","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp5ns6k0006h149ws4wdk3kc","TDA Writing Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.S","TDA Writing","","APPROVED","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp61fssi006hr85qsg8vnb99","TDA Writing Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.S","TDA Writing","","PENDING_REVIEW","QUARANTINED","39","0","39","2","126","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmp64236x004rm5s7z9rc07jq","TDA Writing Mini-Lesson","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.S","TDA Writing","","PENDING_REVIEW","QUARANTINED","36","0","36","12","117","39","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdmeaxw00z7evu9n5yzuzdh","Mastering Text-Dependent Analysis with Evidence","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.S","TDA Evidence and Explanation","","PENDING_REVIEW","QUARANTINED","36","0","36","7","147","6","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdmlad400ztevu941rhy9hz","Mastering Research Source Integration","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","6","PA","ELA","PSSA","CC.1.4.6.V","Research Source Integration","","PENDING_REVIEW","QUARANTINED","36","0","36","5","105","3","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdmhj0500zgevu9bu6ocm3k","Understanding Domain-Specific Vocabulary Morphology","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.1.7.E","Domain-Specific Vocabulary Morphology","","PENDING_REVIEW","QUARANTINED","36","12","24","4","90","6","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdmlk6r0101evu9x7yib8oo","Exploring Etymology: Unlocking Word Meanings","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.1.7.E","Etymology and Word Study","","PENDING_REVIEW","QUARANTINED","36","12","24","5","90","6","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdmq10y010hevu9spinmfoh","Understanding Main Ideas in Texts","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.2.7.A","Main Idea","","PENDING_REVIEW","QUARANTINED","36","12","24","7","129","15","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdmqdnz010pevu94j9g8iu1","Understanding Central Ideas Across Text Sections","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.2.7.A","Central Idea Across Sections","","PENDING_REVIEW","QUARANTINED","36","15","21","12","120","18","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdmtkel010xevu9h5hnqy7c","Mastering Text Evidence: Analyzing and Supporting Claims","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.2.7.B","Text Evidence","","PENDING_REVIEW","QUARANTINED","36","15","21","12","150","24","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdmurek0118evu9j5ct4z2y","Making Inferences from Text","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.2.7.B","Inference","","PENDING_REVIEW","QUARANTINED","36","6","30","12","129","9","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdmxkrt011gevu9lgkrwzj8","Understanding Author's Purpose and Rhetorical Choices","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.2.7.D","Author Purpose and Rhetorical Choices","","PENDING_REVIEW","QUARANTINED","36","15","21","9","156","18","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdmyk49011sevu9shm2qp3s","Understanding Data and Visual Information","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.2.7.E","Data and Visual Information","","PENDING_REVIEW","QUARANTINED","36","0","36","12","120","3","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdn2k4r0120evu9e0u3rx6y","Understanding Text Structure Effects","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.2.7.E","Text Structure Effects","","NEEDS_REVISION","QUARANTINED","36","15","21","12","135","18","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdn2wdv0128evu985jqquxc","Mastering Academic Vocabulary","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.2.7.F","Precise Academic Vocabulary","","PENDING_REVIEW","QUARANTINED","36","0","36","7","93","3","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdn756z012oevu91hvv2l0h","Evaluating Argument Claim Strength","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.2.7.G","Argument Claim Strength","","PENDING_REVIEW","QUARANTINED","36","15","21","12","129","21","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdn6y8o012gevu928lq7woo","Exploring Different Perspectives on Technology","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.2.7.I","Compare Authors on the Same Topic","","PENDING_REVIEW","QUARANTINED","36","0","36","12","123","6","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdr5mjm000ies455h6l2m6y","Exploring Theme in Literary Texts","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.3.7.A","Theme","","NEEDS_REVISION","QUARANTINED","36","15","21","11","138","18","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdnawxp0132evu9421t2kdi","Understanding Character Motivation and Theme","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.3.7.C","Character Motivation and Theme","","PENDING_REVIEW","QUARANTINED","36","15","21","5","117","6","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdr7uap000ves45o6w35qba","Understanding Plot and Conflict","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.3.7.C","Plot Lines and Conflict Development","","PENDING_REVIEW","QUARANTINED","36","12","24","6","132","12","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdnfohx013cevu9qi18uk0t","Understanding Point of View in Texts","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.3.7.D","Point of View","","PENDING_REVIEW","QUARANTINED","36","12","24","7","144","18","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdnfrkl013kevu9alffqe61","Understanding Narrator Reliability and Perspective","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.3.7.D","Narrator Reliability and Perspective","","PENDING_REVIEW","QUARANTINED","36","15","21","12","153","21","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdraxs00018es456aypnpx3","Understanding Poetry Structure and Meaning","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.3.7.E","Poetry Structure and Meaning","","PENDING_REVIEW","QUARANTINED","36","9","27","8","96","3","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdrcx02001les451zrqsm0o","Exploring Connotation and Figurative Language","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.3.7.F","Connotation and Figurative Language","","PENDING_REVIEW","QUARANTINED","36","15","21","7","96","3","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdrg64e001yes45nah75zki","Exploring Mood, Tone, and Word Choice","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.3.7.F","Mood, Tone, and Word Choice","","NEEDS_REVISION","QUARANTINED","36","12","24","7","117","15","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdrgnnq0026es45b2sfw0z9","Mastering Informative Writing with Transitions","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.4.7.A","Informative Writing with Transitions","","PENDING_REVIEW","QUARANTINED","36","6","30","6","102","3","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdnmgiv013tevu9984wxcmm","Mastering Phrases and Clauses","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.4.7.F","Phrases and Clauses","","PENDING_REVIEW","QUARANTINED","36","9","27","0","102","6","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdrisev002ges453t4k53n8","Mastering Comma Use with Coordinate Adjectives","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.4.7.F","Comma Use with Coordinate Adjectives","","PENDING_REVIEW","QUARANTINED","36","12","24","0","93","6","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdrm51w002tes45uqe05i0h","Understanding Formal and Informal Style","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.4.7.F","Formal and Informal Style","","PENDING_REVIEW","QUARANTINED","36","0","36","7","102","3","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdrmsl00031es45m2wz2v99","Mastering Formal Style and Precise Language","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.4.7.F","Formal Style and Precise Language","","PENDING_REVIEW","QUARANTINED","36","0","36","7","105","6","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
"cmpdrolvr0039es45s7sey9xw","Mastering Pronoun Agreement and Shifts","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1","db_export_jsonl","audit_exports/pssa_audit_bundle_PR1/pssa_lessons.jsonl","local-pssa-governance-and-tranche1-2026-05-31","7","PA","ELA","PSSA","CC.1.4.7.F","Pronoun Agreement and Shifts","","PENDING_REVIEW","QUARANTINED","36","9","27","0","84","6","REAUTHOR_AGAINST_CANONICAL_CONTRACTS","Audit-only. This row is not an approval and must not be used to activate legacy lesson content."
