itemId,gradeLevel,passageId,passageTitle,eligibleContent,ecDescription,ecSkillFamily,questionType,stem,targetWordOrPhrase,observedSkillPattern,expectedSkillPattern,evidenceSpan,stemSkillSignals,skillMatchResult,skillMatchConfidence,mismatchReason,notes,lessonId,sourceId
"cmpdjovhx00lvevu9o9spwc6q:guidedPractice:1","5","885f398bdc7a62b0","Understanding Reasons and Evidence in Arguments passage 1","CC.1.2.5.G","","unknown","MCQ","What is the main point of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdjovhx00lvevu9o9spwc6q","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdjovhx00lvevu9o9spwc6q:independentPractice:1","5","f31fb123c9e71885","Understanding Reasons and Evidence in Arguments passage 4","CC.1.2.5.G","","unknown","MCQ","What is the main point of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdjovhx00lvevu9o9spwc6q","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdjovhx00lvevu9o9spwc6q:exitTicket:1","5","3b3c24aefa414f90","Understanding Reasons and Evidence in Arguments passage 7","CC.1.2.5.G","","unknown","MCQ","What is the main point of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdjovhx00lvevu9o9spwc6q","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdjovhx00lvevu9o9spwc6q:masteryCheck:3","5","d8e52aad6bcb9732","Understanding Reasons and Evidence in Arguments passage 10","CC.1.2.5.G","","unknown","MCQ","What is the main point of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdjovhx00lvevu9o9spwc6q","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdjy2zi00naevu9av8fdpd2:guidedPractice:1","5","749b28c319212ec6","Understanding Point of View in Texts passage 1","CC.1.3.5.D","","unknown","MCQ","What point of view is used in the passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdjy2zi00naevu9av8fdpd2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdjy2zi00naevu9av8fdpd2:independentPractice:1","5","722904125da48787","Understanding Point of View in Texts passage 3","CC.1.3.5.D","","unknown","MCQ","What is the point of view in this passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdjy2zi00naevu9av8fdpd2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdjy2zi00naevu9av8fdpd2:exitTicket:1","5","fd5ad7347f980e9c","Understanding Point of View in Texts passage 6","CC.1.3.5.D","","unknown","MCQ","What point of view is used in the passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdjy2zi00naevu9av8fdpd2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdjy2zi00naevu9av8fdpd2:masteryCheck:1","5","0f02ec03ec9ca592","Understanding Point of View in Texts passage 7","CC.1.3.5.D","","unknown","MCQ","What is the point of view in this passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdjy2zi00naevu9av8fdpd2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdjyhek00nievu9j1rvl9io:independentPractice:1","5","46fd6e50e386aa6f","Understanding Story Structure: Chapters and Scenes passage 3","CC.1.3.5.E","","unknown","MCQ","What is the purpose of Chapter 2 in the story?","","craft_structure","unknown","","craft_structure|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdjyhek00nievu9j1rvl9io","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdjyhek00nievu9j1rvl9io:exitTicket:1","5","ee47e95478a73b06","Understanding Story Structure: Chapters and Scenes passage 5","CC.1.3.5.E","","unknown","MCQ","How does the final chapter resolve the story?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdjyhek00nievu9j1rvl9io","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdk17vx00nwevu9n6g3b65k:guidedPractice:1","5","830dc7974442b49c","Understanding Poetry: Speaker and Tone passage 1","CC.1.3.5.F","","unknown","MCQ","Who is the speaker in the poem 'The Lonely Tree'?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdk17vx00nwevu9n6g3b65k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdk17vx00nwevu9n6g3b65k:independentPractice:1","5","945e59a849f9bddb","Understanding Poetry: Speaker and Tone passage 4","CC.1.3.5.F","","unknown","MCQ","Who is the speaker in the poem 'The River's Song'?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdk17vx00nwevu9n6g3b65k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdk17vx00nwevu9n6g3b65k:exitTicket:1","5","d2c253c1df135f18","Understanding Poetry: Speaker and Tone passage 8","CC.1.3.5.F","","unknown","MCQ","Who is the speaker in the poem 'The Night's Whisper'?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdk17vx00nwevu9n6g3b65k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdk5iju00ojevu943zwy1tm:guidedPractice:1","5","7a3bef7186784ac5","Exploring Themes Across Stories passage 1","CC.1.3.5.H","","unknown","MCQ","What is the theme of the passage about the villagers building an irrigation system?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdk5iju00ojevu943zwy1tm","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdk5iju00ojevu943zwy1tm:independentPractice:1","5","6ab87e11cd835579","Exploring Themes Across Stories passage 4","CC.1.3.5.H","","unknown","MCQ","Identify the theme in a story where a character is determined to help others despite challenges.","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdk5iju00ojevu943zwy1tm","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdk5iju00ojevu943zwy1tm:independentPractice:3","5","3d4081f56bc352ca","Exploring Themes Across Stories passage 6","CC.1.3.5.H","","unknown","MCQ","What is the theme of the passage about Alex and Jamie's efforts to save their family bookstore?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdk5iju00ojevu943zwy1tm","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdk5iju00ojevu943zwy1tm:exitTicket:1","5","c28d528ddf1565a9","Exploring Themes Across Stories passage 8","CC.1.3.5.H","","unknown","MCQ","What is the theme of the story about Sam, the young baker?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdk5iju00ojevu943zwy1tm","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdk5iju00ojevu943zwy1tm:masteryCheck:1","5","058dc06be0eaac92","Exploring Themes Across Stories passage 10","CC.1.3.5.H","","unknown","MCQ","Identify the theme in a story where a character overcomes obstacles to achieve a dream.","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdk5iju00ojevu943zwy1tm","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkq71z00roevu90islneyp:guidedPractice:1","6","ce0698051fe3408d","Exploring Word Origins passage 1","CC.1.1.6.E","","unknown","MCQ","What does the word ""thermometer"" mean based on its word origins?","thermometer","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdkq71z00roevu90islneyp","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkug6d00s6evu96gaij95v:guidedPractice:1","6","25a591ac97d40ff9","Understanding Central Idea Development passage 1","CC.1.2.6.A","","unknown","MCQ","What is the central idea of the passage about the water cycle?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkug6d00s6evu96gaij95v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkug6d00s6evu96gaij95v:independentPractice:1","6","f00c5386cae48829","Understanding Central Idea Development passage 4","CC.1.2.6.A","","unknown","MCQ","What is the central idea of the passage about Marie Curie?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkug6d00s6evu96gaij95v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkug6d00s6evu96gaij95v:independentPractice:4","6","7d82d3ee95b4df83","Understanding Central Idea Development passage 7","CC.1.2.6.A","","unknown","MCQ","What is the central idea of the passage about exoplanet research?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkug6d00s6evu96gaij95v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkug6d00s6evu96gaij95v:exitTicket:1","6","7c764fff468b7c6a","Understanding Central Idea Development passage 8","CC.1.2.6.A","","unknown","MCQ","What is the central idea of the passage about the Civil Rights Movement?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkug6d00s6evu96gaij95v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkug6d00s6evu96gaij95v:masteryCheck:1","6","2f0645f535a341ef","Understanding Central Idea Development passage 10","CC.1.2.6.A","","unknown","MCQ","What is the central idea of the passage about Amelia Earhart?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkug6d00s6evu96gaij95v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkvdwd00seevu9uhnbiq9v:guidedPractice:1","6","f88c0b1ccebf0313","Understanding Main Idea and Supporting Details passage 1","CC.1.2.6.A","","unknown","MCQ","What is the main idea of the passage?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkvdwd00seevu9uhnbiq9v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkvdwd00seevu9uhnbiq9v:independentPractice:1","6","d5c12f1b079e3b0b","Understanding Main Idea and Supporting Details passage 2","CC.1.2.6.A","","unknown","MCQ","What is the main idea of the passage?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkvdwd00seevu9uhnbiq9v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkvdwd00seevu9uhnbiq9v:independentPractice:4","6","70ce8b792243c960","Understanding Main Idea and Supporting Details passage 3","CC.1.2.6.A","","unknown","MCQ","What is the main idea of the passage?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkvdwd00seevu9uhnbiq9v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkvdwd00seevu9uhnbiq9v:exitTicket:1","6","8803cd5643662865","Understanding Main Idea and Supporting Details passage 4","CC.1.2.6.A","","unknown","MCQ","What is the main idea of the passage?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkvdwd00seevu9uhnbiq9v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkvdwd00seevu9uhnbiq9v:masteryCheck:1","6","0a62236982a6014f","Understanding Main Idea and Supporting Details passage 5","CC.1.2.6.A","","unknown","MCQ","What is the main idea of the passage?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkvdwd00seevu9uhnbiq9v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkyfnl00spevu98inu218g:guidedPractice:1","6","2d274efd8fc8650b","Mastering Objective Summaries passage 1","CC.1.2.6.A","","unknown","MCQ","What is the best objective summary of the passage about bees?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkyfnl00spevu98inu218g","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkyfnl00spevu98inu218g:independentPractice:1","6","d4821790f53e5f10","Mastering Objective Summaries passage 4","CC.1.2.6.A","","unknown","MCQ","What is the best objective summary of the passage about Marie Curie?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkyfnl00spevu98inu218g","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkyfnl00spevu98inu218g:independentPractice:4","6","ce246c2bb85a1178","Mastering Objective Summaries passage 7","CC.1.2.6.A","","unknown","MCQ","What is the best objective summary of the passage about the study on polar bears and climate change?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkyfnl00spevu98inu218g","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkyfnl00spevu98inu218g:masteryCheck:1","6","35e7379f932f3278","Mastering Objective Summaries passage 10","CC.1.2.6.A","","unknown","MCQ","What is the best objective summary of the passage about Harriet Tubman?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkyfnl00spevu98inu218g","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkztnq00t2evu911zhtoy9:independentPractice:4","6","15762050dcc094ae","Uncovering Hidden Meanings: Making Inferences passage 7","CC.1.2.6.B","","unknown","MCQ","What can you infer about the scientist's approach to her research based on her actions?","","inference","unknown","","inference","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkztnq00t2evu911zhtoy9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkztnq00t2evu911zhtoy9:exitTicket:1","6","8588472a29a3218d","Uncovering Hidden Meanings: Making Inferences passage 8","CC.1.2.6.B","","unknown","MCQ","What inference can you make about the people's reaction to the new rules based on the passage?","","inference","unknown","","inference","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkztnq00t2evu911zhtoy9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkztnq00t2evu911zhtoy9:masteryCheck:1","6","ff10ff4cb837dace","Uncovering Hidden Meanings: Making Inferences passage 10","CC.1.2.6.B","","unknown","MCQ","What can you infer about the character's motivation based on their actions in the passage?","","inference","unknown","","inference|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkztnq00t2evu911zhtoy9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkztnq00t2evu911zhtoy9:masteryCheck:3","6","1449b3355e927492","Uncovering Hidden Meanings: Making Inferences passage 12","CC.1.2.6.B","","unknown","MCQ","What inference can you make about the characters' future relationship based on their interaction?","","inference","unknown","","inference|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkztnq00t2evu911zhtoy9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdl2lpd00tcevu9k8pq4w4i:guidedPractice:3","6","6c7bd1cae8c82cac","Using Text Evidence for Analysis passage 3","CC.1.2.6.B","","unknown","MCQ","How does the author show that the protagonist is resourceful?","","inference","unknown","","inference|craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl2lpd00tcevu9k8pq4w4i","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdl2lpd00tcevu9k8pq4w4i:independentPractice:3","6","28c7446e1b51c63d","Using Text Evidence for Analysis passage 6","CC.1.2.6.B","","unknown","MCQ","How do the two articles differ in their approach to discussing urban gardening?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl2lpd00tcevu9k8pq4w4i","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdl2lpd00tcevu9k8pq4w4i:masteryCheck:3","6","d152aa373fa1561f","Using Text Evidence for Analysis passage 12","CC.1.2.6.B","","unknown","MCQ","How do the stories illustrate the theme of preparation versus carefreeness?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl2lpd00tcevu9k8pq4w4i","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdl4tel00tlevu9cl8zx5pw:guidedPractice:1","6","4f57da0c7ae5960c","Understanding Author's Purpose and Point of View passage 1","CC.1.2.6.D","","unknown","MCQ","What is the author's purpose in the passage about plant adaptations?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl4tel00tlevu9cl8zx5pw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdl4tel00tlevu9cl8zx5pw:independentPractice:1","6","d0f7125a61104a8c","Understanding Author's Purpose and Point of View passage 4","CC.1.2.6.D","","unknown","MCQ","What is the author's purpose in the passage about Leonardo da Vinci?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl4tel00tlevu9cl8zx5pw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdl4tel00tlevu9cl8zx5pw:independentPractice:4","6","61af8ffc8752d01c","Understanding Author's Purpose and Point of View passage 7","CC.1.2.6.D","","unknown","MCQ","What is the author's purpose in the passage about pollinators?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl4tel00tlevu9cl8zx5pw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdl4tel00tlevu9cl8zx5pw:exitTicket:1","6","b6d903e436681ab8","Understanding Author's Purpose and Point of View passage 8","CC.1.2.6.D","","unknown","MCQ","What is the author's purpose in the passage about the Civil Rights Movement?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl4tel00tlevu9cl8zx5pw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdl4tel00tlevu9cl8zx5pw:masteryCheck:1","6","48c28952ac50fff9","Understanding Author's Purpose and Point of View passage 10","CC.1.2.6.D","","unknown","MCQ","What is the author's purpose in the passage about Vincent van Gogh?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl4tel00tlevu9cl8zx5pw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdl8ydo00u6evu9etp7qt32:guidedPractice:1","6","d87f987ca2316018","Understanding Technical Vocabulary in Context passage 1","CC.1.2.6.F","","unknown","MCQ","What does the term ""plate tectonics"" mean in the passage?","plate tectonics","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdl8ydo00u6evu9etp7qt32","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdl8ydo00u6evu9etp7qt32:independentPractice:1","6","d53278a58b342a9b","Understanding Technical Vocabulary in Context passage 3","CC.1.2.6.F","","unknown","MCQ","What does the term ""legacy"" mean in the passage?","legacy","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdl8ydo00u6evu9etp7qt32","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdl8ydo00u6evu9etp7qt32:independentPractice:4","6","2851aaefe93566c7","Understanding Technical Vocabulary in Context passage 5","CC.1.2.6.F","","unknown","MCQ","What does the term ""geology"" mean in the passage?","geology","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdl8ydo00u6evu9etp7qt32","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdl8ydo00u6evu9etp7qt32:masteryCheck:1","6","ed5853061d60a17e","Understanding Technical Vocabulary in Context passage 7","CC.1.2.6.F","","unknown","MCQ","What does the term ""astronomer"" mean in the passage?","astronomer","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdl8ydo00u6evu9etp7qt32","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlbjuf00ujevu9v3rwynp1:guidedPractice:1","6","a2d20cfb01e33aa1","Understanding Tone and Connotation passage 1","CC.1.2.6.F","","unknown","MCQ","What is the tone of the passage describing the world of bees?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlbjuf00ujevu9v3rwynp1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlbjuf00ujevu9v3rwynp1:independentPractice:1","6","28bcc9ace8fdd220","Understanding Tone and Connotation passage 3","CC.1.2.6.F","","unknown","MCQ","What is the tone of the passage describing Amelia Earhart's achievements?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlbjuf00ujevu9v3rwynp1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlbjuf00ujevu9v3rwynp1:independentPractice:4","6","c766d1926a4483fd","Understanding Tone and Connotation passage 5","CC.1.2.6.F","","unknown","MCQ","What is the tone of the passage describing the universe as ""a place of endless possibilities""?","a place of endless possibilities","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlbjuf00ujevu9v3rwynp1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlbjuf00ujevu9v3rwynp1:masteryCheck:1","6","e454abdfac0bb591","Understanding Tone and Connotation passage 7","CC.1.2.6.F","","unknown","MCQ","What is the tone of the passage describing Marie Curie's dedication to her work?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlbjuf00ujevu9v3rwynp1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdldlmy00usevu9olw2a5s9:guidedPractice:1","6","8e2a198b0d753df8","Understanding Claims, Reasons, and Evidence passage 1","CC.1.2.6.G","","unknown","MCQ","What is the main claim in the passage about electric cars?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdldlmy00usevu9olw2a5s9:guidedPractice:3","6","4bff276c2e90c6a9","Understanding Claims, Reasons, and Evidence passage 3","CC.1.2.6.G","","unknown","MCQ","Which piece of evidence best supports the claim that perseverance and determination can lead to success?","","evidence_use","unknown","","evidence|informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdldlmy00usevu9olw2a5s9:independentPractice:1","6","5174083399c04299","Understanding Claims, Reasons, and Evidence passage 4","CC.1.2.6.G","","unknown","MCQ","What is the main claim in the passage about Marie Curie's contributions to science?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdldlmy00usevu9olw2a5s9:independentPractice:3","6","1f56466e4238d5f0","Understanding Claims, Reasons, and Evidence passage 6","CC.1.2.6.G","","unknown","MCQ","Which statement best compares the role of teamwork in sports and in the workplace as described in the texts?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdldlmy00usevu9olw2a5s9:independentPractice:4","6","71910d401d84962c","Understanding Claims, Reasons, and Evidence passage 7","CC.1.2.6.G","","unknown","MCQ","What is the main claim in the passage about the Moon?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdldlmy00usevu9olw2a5s9:exitTicket:2","6","e07002b850bd5cd0","Understanding Claims, Reasons, and Evidence passage 8","CC.1.2.6.G","","unknown","MCQ","Which piece of evidence best supports the claim that Elara's curiosity leads her to explore new places?","","evidence_use","unknown","","evidence|informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdldlmy00usevu9olw2a5s9:masteryCheck:1","6","3cd1c05464b09a7a","Understanding Claims, Reasons, and Evidence passage 9","CC.1.2.6.G","","unknown","MCQ","What is the main claim in the passage about Leonardo da Vinci?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdldlmy00usevu9olw2a5s9:masteryCheck:3","6","304ae071e7738a41","Understanding Claims, Reasons, and Evidence passage 11","CC.1.2.6.G","","unknown","MCQ","How do the two texts differ in their discussion of water's importance?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlpsjw00vlevu9e9fvdv3y:guidedPractice:1","6","028d9edba6df67ad","Understanding Theme Development passage 1","CC.1.3.6.A","","unknown","MCQ","What is the theme of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlpsjw00vlevu9e9fvdv3y:independentPractice:1","6","b66b974ec908da10","Understanding Theme Development passage 4","CC.1.3.6.A","","unknown","MCQ","What theme is developed through Marie Curie's journey?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlpsjw00vlevu9e9fvdv3y:independentPractice:4","6","42a21cc8502e2377","Understanding Theme Development passage 7","CC.1.3.6.A","","unknown","MCQ","What is the central theme of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
