lessonId,sourceId,itemId,section,itemIndex,legacyType,normalizedInteractionType,hasPassage,choiceCount,hasResponseSpec,hasCorrectResponse,hasScoring,hasVerbatimEvidence,question
"cmpdhwrjk00dievu9tdtn7as2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhwrjk00dievu9tdtn7as2:independentPractice:1","independentPractice","1","mc","MCQ","false","4","false","true","false","","What does the word ""biography"" mean based on its roots?"
"cmpdhwrjk00dievu9tdtn7as2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhwrjk00dievu9tdtn7as2:independentPractice:2","independentPractice","2","inline-dropdown","INLINE_DROPDOWN","false","4","false","true","false","","Select the correct meaning of the word ""microscope."""
"cmpdhwrjk00dievu9tdtn7as2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhwrjk00dievu9tdtn7as2:independentPractice:3","independentPractice","3","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Which phrases help you understand the meaning of ""telescope""?"
"cmpdhwrjk00dievu9tdtn7as2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhwrjk00dievu9tdtn7as2:independentPractice:4","independentPractice","4","mc","MCQ","false","4","false","true","false","","What does the word ""photograph"" mean based on its roots?"
"cmpdhwrjk00dievu9tdtn7as2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhwrjk00dievu9tdtn7as2:exitTicket:1","exitTicket","1","mc","MCQ","false","4","false","true","false","","What does the word ""thermometer"" mean based on its roots?"
"cmpdhwrjk00dievu9tdtn7as2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhwrjk00dievu9tdtn7as2:exitTicket:2","exitTicket","2","inline-dropdown","INLINE_DROPDOWN","false","4","false","true","false","","Select the correct meaning of the word ""submarine."""
"cmpdhwrjk00dievu9tdtn7as2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhwrjk00dievu9tdtn7as2:masteryCheck:1","masteryCheck","1","mc","MCQ","false","4","false","true","false","","What does the word ""chronology"" mean based on its roots?"
"cmpdhwrjk00dievu9tdtn7as2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhwrjk00dievu9tdtn7as2:masteryCheck:2","masteryCheck","2","inline-dropdown","INLINE_DROPDOWN","false","4","false","true","false","","Select the correct meaning of the word ""autobiography."""
"cmpdhwrjk00dievu9tdtn7as2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhwrjk00dievu9tdtn7as2:masteryCheck:3","masteryCheck","3","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Which phrases help you understand the meaning of ""photosynthesis""?"
"cmpdi049g00e0evu9i4lhqmdd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi049g00e0evu9i4lhqmdd:guidedPractice:1","guidedPractice","1","mc","MCQ","true","4","false","true","false","","What is the main claim in the passage?"
"cmpdi049g00e0evu9i4lhqmdd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi049g00e0evu9i4lhqmdd:guidedPractice:2","guidedPractice","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the two phrases that support the claim that the printing press improved access to information."
"cmpdi049g00e0evu9i4lhqmdd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi049g00e0evu9i4lhqmdd:guidedPractice:3","guidedPractice","3","evidence-mapping","","true","0","false","true","false","","Match each claim with the correct evidence from the passage."
"cmpdi049g00e0evu9i4lhqmdd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi049g00e0evu9i4lhqmdd:independentPractice:1","independentPractice","1","mc","MCQ","true","4","false","true","false","","What is the main reason Amelia Earhart is considered a pioneer in aviation?"
"cmpdi049g00e0evu9i4lhqmdd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi049g00e0evu9i4lhqmdd:independentPractice:2","independentPractice","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the two phrases that show evidence of enhancing the pasta's flavor."
"cmpdi049g00e0evu9i4lhqmdd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi049g00e0evu9i4lhqmdd:independentPractice:3","independentPractice","3","mc","MCQ","true","4","false","true","false","","What evidence does the author use to support the claim that recycling is beneficial?"
"cmpdi049g00e0evu9i4lhqmdd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi049g00e0evu9i4lhqmdd:independentPractice:4","independentPractice","4","evidence-mapping","","true","0","false","true","false","","Match each claim with the correct evidence from the passage."
"cmpdi049g00e0evu9i4lhqmdd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi049g00e0evu9i4lhqmdd:exitTicket:1","exitTicket","1","mc","MCQ","true","4","false","true","false","","What is the main claim in the passage?"
"cmpdi049g00e0evu9i4lhqmdd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi049g00e0evu9i4lhqmdd:exitTicket:2","exitTicket","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the two phrases that support the idea that the children learned important lessons during their adventure."
"cmpdi049g00e0evu9i4lhqmdd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi049g00e0evu9i4lhqmdd:masteryCheck:1","masteryCheck","1","mc","MCQ","true","4","false","true","false","","What is the main reason given for Beethoven's success as a composer?"
"cmpdi049g00e0evu9i4lhqmdd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi049g00e0evu9i4lhqmdd:masteryCheck:2","masteryCheck","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the two phrases that show evidence of steps to improve rice cooking."
"cmpdi049g00e0evu9i4lhqmdd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi049g00e0evu9i4lhqmdd:masteryCheck:3","masteryCheck","3","evidence-mapping","","true","0","false","true","false","","Match each claim with the correct evidence from the passage."
"cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhzp7s00dsevu91d5ngbrd:guidedPractice:1","guidedPractice","1","mc","MCQ","true","4","false","true","false","","What is the theme of the passage?"
"cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhzp7s00dsevu91d5ngbrd:guidedPractice:2","guidedPractice","2","hot-text-sentence","HOT_TEXT","true","0","false","false","false","","Which sentence best supports the theme of the passage?"
"cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhzp7s00dsevu91d5ngbrd:guidedPractice:3","guidedPractice","3","evidence-mapping","","true","0","false","true","false","","Match the claims with the evidence from the passage."
"cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhzp7s00dsevu91d5ngbrd:independentPractice:1","independentPractice","1","mc","MCQ","true","4","false","true","false","","What is the theme of the passage?"
"cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhzp7s00dsevu91d5ngbrd:independentPractice:2","independentPractice","2","hot-text-sentence","HOT_TEXT","true","0","false","false","false","","Which sentence best supports the theme of the passage?"
"cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhzp7s00dsevu91d5ngbrd:independentPractice:3","independentPractice","3","evidence-mapping","","true","0","false","true","false","","Match the claims with the evidence from the passage."
"cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhzp7s00dsevu91d5ngbrd:independentPractice:4","independentPractice","4","mc","MCQ","true","4","false","true","false","","What is the theme of the passage?"
"cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhzp7s00dsevu91d5ngbrd:exitTicket:1","exitTicket","1","mc","MCQ","true","4","false","true","false","","What is the theme of the passage?"
"cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhzp7s00dsevu91d5ngbrd:exitTicket:2","exitTicket","2","hot-text-sentence","HOT_TEXT","true","0","false","false","false","","Which sentence best supports the theme of the passage?"
"cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhzp7s00dsevu91d5ngbrd:masteryCheck:1","masteryCheck","1","mc","MCQ","true","4","false","true","false","","What is the theme of the passage?"
"cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhzp7s00dsevu91d5ngbrd:masteryCheck:2","masteryCheck","2","hot-text-sentence","HOT_TEXT","true","0","false","false","false","","Which sentence best supports the theme of the passage?"
"cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdhzp7s00dsevu91d5ngbrd:masteryCheck:3","masteryCheck","3","evidence-mapping","","true","0","false","true","false","","Match the claims with the evidence from the passage."
"cmpdi436p00edevu9qj8qbl4v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi436p00edevu9qj8qbl4v:guidedPractice:1","guidedPractice","1","hot-text-sentence","HOT_TEXT","true","0","false","false","false","","How does the author show the differences between the roles of the bees?"
"cmpdi436p00edevu9qj8qbl4v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi436p00edevu9qj8qbl4v:guidedPractice:2","guidedPractice","2","mc","MCQ","false","4","false","true","false","","What does Max's hesitation reveal about his character?"
"cmpdi436p00edevu9qj8qbl4v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi436p00edevu9qj8qbl4v:guidedPractice:3","guidedPractice","3","mc","MCQ","false","4","false","true","false","","How do Lily and Max's interactions highlight their friendship?"
"cmpdi436p00edevu9qj8qbl4v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi436p00edevu9qj8qbl4v:independentPractice:1","independentPractice","1","evidence-mapping","","true","0","false","true","false","","Compare how Amelia Earhart and Charles Lindbergh approached flying. Use evidence from the passage."
"cmpdi436p00edevu9qj8qbl4v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi436p00edevu9qj8qbl4v:independentPractice:2","independentPractice","2","mc","MCQ","false","4","false","true","false","","What does Lily's encouragement to Max suggest about her character?"
"cmpdi436p00edevu9qj8qbl4v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi436p00edevu9qj8qbl4v:independentPractice:3","independentPractice","3","mc","MCQ","false","4","false","true","false","","How does the setting influence Max's behavior?"
"cmpdi436p00edevu9qj8qbl4v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi436p00edevu9qj8qbl4v:independentPractice:4","independentPractice","4","mc","MCQ","false","4","false","true","false","","What do Lily and Max's actions reveal about their friendship?"
"cmpdi436p00edevu9qj8qbl4v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi436p00edevu9qj8qbl4v:exitTicket:1","exitTicket","1","two-part-ebsr","EBSR","true","0","false","false","false","false","How does Thomas's calm nature affect his relationship with Harriet?"
"cmpdi436p00edevu9qj8qbl4v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi436p00edevu9qj8qbl4v:exitTicket:2","exitTicket","2","mc","MCQ","false","4","false","true","false","","What do Lily and Max's interactions reveal about their personalities?"
"cmpdi436p00edevu9qj8qbl4v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi436p00edevu9qj8qbl4v:masteryCheck:1","masteryCheck","1","evidence-mapping","","true","0","false","true","false","","How do Amelia and Ben's differences enhance their teamwork?"
"cmpdi436p00edevu9qj8qbl4v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi436p00edevu9qj8qbl4v:masteryCheck:2","masteryCheck","2","mc","MCQ","false","4","false","true","false","","What does Lily's willingness to include Max suggest about her character?"
"cmpdi436p00edevu9qj8qbl4v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi436p00edevu9qj8qbl4v:masteryCheck:3","masteryCheck","3","mc","MCQ","false","4","false","true","false","","How does the setting influence Lily's behavior?"
"cmpdi5a0y00elevu98ni5vpa6","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi5a0y00elevu98ni5vpa6:guidedPractice:1","guidedPractice","1","mc","MCQ","true","4","false","true","false","","What is the climax of the story about the astronauts' mission?"
"cmpdi5a0y00elevu98ni5vpa6","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi5a0y00elevu98ni5vpa6:guidedPractice:2","guidedPractice","2","drag-drop-order","DRAG_DROP","false","0","false","true","false","","Arrange the events in the correct order to show the plot development."
"cmpdi5a0y00elevu98ni5vpa6","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi5a0y00elevu98ni5vpa6:guidedPractice:3","guidedPractice","3","hot-text-sentence","HOT_TEXT","true","0","false","false","false","","Which sentence best describes the resolution of the story?"
"cmpdi5a0y00elevu98ni5vpa6","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi5a0y00elevu98ni5vpa6:independentPractice:1","independentPractice","1","mc","MCQ","true","4","false","true","false","","What is the rising action in the story about Marie Curie?"
"cmpdi5a0y00elevu98ni5vpa6","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi5a0y00elevu98ni5vpa6:independentPractice:2","independentPractice","2","mc","MCQ","true","4","false","true","false","","What is the exposition of the story?"
"cmpdi5a0y00elevu98ni5vpa6","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi5a0y00elevu98ni5vpa6:independentPractice:3","independentPractice","3","hot-text-sentence","HOT_TEXT","true","0","false","false","false","","Choose the sentence that best describes the climax of the story."
"cmpdi5a0y00elevu98ni5vpa6","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi5a0y00elevu98ni5vpa6:independentPractice:4","independentPractice","4","mc","MCQ","true","4","false","true","false","","What lesson does Fara learn by the end of the story?"
"cmpdi5a0y00elevu98ni5vpa6","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi5a0y00elevu98ni5vpa6:exitTicket:1","exitTicket","1","mc","MCQ","true","4","false","true","false","","What is the falling action in the Wright brothers' story?"
"cmpdi5a0y00elevu98ni5vpa6","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi5a0y00elevu98ni5vpa6:exitTicket:2","exitTicket","2","hot-text-sentence","HOT_TEXT","true","0","false","false","false","","Which sentence best describes the resolution of Lena's story?"
"cmpdi5a0y00elevu98ni5vpa6","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi5a0y00elevu98ni5vpa6:masteryCheck:1","masteryCheck","1","mc","MCQ","true","4","false","true","false","","What is the climax of the story about Emma and her cake?"
"cmpdi5a0y00elevu98ni5vpa6","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi5a0y00elevu98ni5vpa6:masteryCheck:2","masteryCheck","2","drag-drop-order","DRAG_DROP","false","0","false","true","false","","Arrange the events in the correct order to show the plot development."
"cmpdi5a0y00elevu98ni5vpa6","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi5a0y00elevu98ni5vpa6:masteryCheck:3","masteryCheck","3","hot-text-sentence","HOT_TEXT","true","0","false","false","false","","Which sentence best describes the resolution of the story?"
"cmpdi8kps00etevu9e5xap1kx","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi8kps00etevu9e5xap1kx:guidedPractice:1","guidedPractice","1","mc","MCQ","true","4","false","true","false","","What point of view is used in the passage?"
"cmpdi8kps00etevu9e5xap1kx","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi8kps00etevu9e5xap1kx:guidedPractice:2","guidedPractice","2","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","How does the point of view affect the reader's understanding of the story?"
"cmpdi8kps00etevu9e5xap1kx","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi8kps00etevu9e5xap1kx:guidedPractice:3","guidedPractice","3","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the phrases that show the narrator's perspective."
"cmpdi8kps00etevu9e5xap1kx","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi8kps00etevu9e5xap1kx:independentPractice:1","independentPractice","1","mc","MCQ","true","4","false","true","false","","Which point of view is used in the passage?"
"cmpdi8kps00etevu9e5xap1kx","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi8kps00etevu9e5xap1kx:independentPractice:2","independentPractice","2","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","How does the point of view affect the reader's understanding of the story?"
"cmpdi8kps00etevu9e5xap1kx","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi8kps00etevu9e5xap1kx:independentPractice:3","independentPractice","3","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the phrases that show the narrator's perspective."
"cmpdi8kps00etevu9e5xap1kx","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi8kps00etevu9e5xap1kx:independentPractice:4","independentPractice","4","evidence-mapping","","true","0","false","true","false","","Match the claims with the evidence from the passage."
"cmpdi8kps00etevu9e5xap1kx","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi8kps00etevu9e5xap1kx:exitTicket:1","exitTicket","1","mc","MCQ","true","4","false","true","false","","What point of view is used in the passage?"
"cmpdi8kps00etevu9e5xap1kx","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi8kps00etevu9e5xap1kx:exitTicket:2","exitTicket","2","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","How does the point of view affect the reader's understanding of the story?"
"cmpdi8kps00etevu9e5xap1kx","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi8kps00etevu9e5xap1kx:masteryCheck:1","masteryCheck","1","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the phrases that show the narrator's perspective."
"cmpdi8kps00etevu9e5xap1kx","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi8kps00etevu9e5xap1kx:masteryCheck:2","masteryCheck","2","evidence-mapping","","true","0","false","true","false","","Match the claims with the evidence from the passage."
"cmpdi8kps00etevu9e5xap1kx","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdi8kps00etevu9e5xap1kx:masteryCheck:3","masteryCheck","3","mc","MCQ","true","4","false","true","false","","What point of view is used in the passage?"
"cmpdibiyu00f1evu9w0ber6ec","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdibiyu00f1evu9w0ber6ec:guidedPractice:1","guidedPractice","1","mc","MCQ","true","4","false","true","false","","What is the rhyme scheme of the following poem?"
"cmpdibiyu00f1evu9w0ber6ec","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdibiyu00f1evu9w0ber6ec:guidedPractice:2","guidedPractice","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the phrases that create imagery in the poem."
"cmpdibiyu00f1evu9w0ber6ec","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdibiyu00f1evu9w0ber6ec:guidedPractice:3","guidedPractice","3","inline-dropdown","INLINE_DROPDOWN","true","4","false","true","false","","How does the rhyme scheme affect the poem's mood?"
"cmpdibiyu00f1evu9w0ber6ec","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdibiyu00f1evu9w0ber6ec:independentPractice:1","independentPractice","1","mc","MCQ","true","4","false","true","false","","Identify the rhyme scheme of the following poem."
"cmpdibiyu00f1evu9w0ber6ec","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdibiyu00f1evu9w0ber6ec:independentPractice:2","independentPractice","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the phrases that create imagery in the passage."
"cmpdibiyu00f1evu9w0ber6ec","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdibiyu00f1evu9w0ber6ec:independentPractice:3","independentPractice","3","inline-dropdown","INLINE_DROPDOWN","true","4","false","true","false","","How does the meter affect the poem's rhythm?"
"cmpdibiyu00f1evu9w0ber6ec","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdibiyu00f1evu9w0ber6ec:independentPractice:4","independentPractice","4","mc","MCQ","true","4","false","true","false","","What is the rhyme scheme of the following poem?"
"cmpdibiyu00f1evu9w0ber6ec","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdibiyu00f1evu9w0ber6ec:exitTicket:1","exitTicket","1","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the phrases that create imagery in the poem."
"cmpdibiyu00f1evu9w0ber6ec","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdibiyu00f1evu9w0ber6ec:exitTicket:2","exitTicket","2","inline-dropdown","INLINE_DROPDOWN","true","4","false","true","false","","How does the meter affect the poem's rhythm?"
"cmpdibiyu00f1evu9w0ber6ec","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdibiyu00f1evu9w0ber6ec:masteryCheck:1","masteryCheck","1","mc","MCQ","true","4","false","true","false","","What is the rhyme scheme of the following poem?"
"cmpdibiyu00f1evu9w0ber6ec","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdibiyu00f1evu9w0ber6ec:masteryCheck:2","masteryCheck","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the phrases that create imagery in the poem."
"cmpdibiyu00f1evu9w0ber6ec","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdibiyu00f1evu9w0ber6ec:masteryCheck:3","masteryCheck","3","inline-dropdown","INLINE_DROPDOWN","true","4","false","true","false","","How does the meter affect the poem's rhythm?"
"cmpdid0ed00fdevu9ztkt8ejr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdid0ed00fdevu9ztkt8ejr:guidedPractice:1","guidedPractice","1","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","What does the allusion ""Achilles' heel"" mean in the passage?"
"cmpdid0ed00fdevu9ztkt8ejr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdid0ed00fdevu9ztkt8ejr:guidedPractice:2","guidedPractice","2","two-part-ebsr","EBSR","true","0","false","false","false","false","How does the allusion to ""Pandora's box"" affect the story's theme?"
"cmpdid0ed00fdevu9ztkt8ejr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdid0ed00fdevu9ztkt8ejr:guidedPractice:3","guidedPractice","3","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","What does the allusion ""Midas touch"" imply about the character?"
"cmpdid0ed00fdevu9ztkt8ejr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdid0ed00fdevu9ztkt8ejr:independentPractice:1","independentPractice","1","evidence-mapping","","true","0","false","true","false","","What does the allusion to ""Marie Curie"" suggest in the passage?"
"cmpdid0ed00fdevu9ztkt8ejr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdid0ed00fdevu9ztkt8ejr:independentPractice:2","independentPractice","2","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","What does the allusion ""Herculean task"" mean in the passage?"
"cmpdid0ed00fdevu9ztkt8ejr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdid0ed00fdevu9ztkt8ejr:independentPractice:3","independentPractice","3","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","How does the allusion ""Cinderella"" relate to the character's struggle?"
"cmpdid0ed00fdevu9ztkt8ejr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdid0ed00fdevu9ztkt8ejr:independentPractice:4","independentPractice","4","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","What does the allusion ""Trojan horse"" imply in the passage?"
"cmpdid0ed00fdevu9ztkt8ejr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdid0ed00fdevu9ztkt8ejr:exitTicket:1","exitTicket","1","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","How does the allusion ""lighthouse guiding ships"" relate to the leader's role?"
"cmpdid0ed00fdevu9ztkt8ejr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdid0ed00fdevu9ztkt8ejr:exitTicket:2","exitTicket","2","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","What does the allusion ""Icarus"" suggest about the character's actions?"
"cmpdid0ed00fdevu9ztkt8ejr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdid0ed00fdevu9ztkt8ejr:masteryCheck:1","masteryCheck","1","evidence-mapping","","true","0","false","true","false","","How does the allusion ""mother of the civil rights movement"" relate to Rosa Parks's actions?"
"cmpdid0ed00fdevu9ztkt8ejr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdid0ed00fdevu9ztkt8ejr:masteryCheck:2","masteryCheck","2","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","What does the allusion ""Sword of Damocles"" imply about the character's situation?"
"cmpdid0ed00fdevu9ztkt8ejr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdid0ed00fdevu9ztkt8ejr:masteryCheck:3","masteryCheck","3","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","How does the allusion ""Atlas"" relate to the character's burden?"
"cmpdie6nd00fqevu9h7ooi2ft","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdie6nd00fqevu9h7ooi2ft:guidedPractice:1","guidedPractice","1","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","What does the phrase ""a sea of troubles"" suggest in the passage?"
"cmpdie6nd00fqevu9h7ooi2ft","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdie6nd00fqevu9h7ooi2ft:guidedPractice:2","guidedPractice","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","What does the phrase ""time is a thief"" mean in the passage?"
"cmpdie6nd00fqevu9h7ooi2ft","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdie6nd00fqevu9h7ooi2ft:guidedPractice:3","guidedPractice","3","mc","MCQ","false","4","false","true","false","","How does the author use figurative language to describe the character's determination?"
"cmpdie6nd00fqevu9h7ooi2ft","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_G4","cmpdie6nd00fqevu9h7ooi2ft:independentPractice:1","independentPractice","1","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","What does the phrase ""a mountain of work"" suggest in the passage?"
