itemId,passageId,gradeLevel,eligibleContent,ruleId,result,severity,evidence,failedChoiceIndices,notes
pssa_item_g5_reading_12,pssa_psg_g5_the_map_in_the_station,5,E05.B-C.2.1.2,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,0|1,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g5_reading_13,pssa_psg_g5_a_cooler_lunch_line,5,E05.B-C.3.1.1,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,\bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|1|1|1|1|2|2|2|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g5_reading_13,pssa_psg_g5_a_cooler_lunch_line,5,E05.B-C.3.1.1,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,1|2,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g5_reading_14,pssa_psg_g5_the_mural_plan,5,E05.B-C.3.1.2,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; \bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|0|0|0|1|2|2|2|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g5_reading_14,pssa_psg_g5_the_mural_plan,5,E05.B-C.3.1.2,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,0|2,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g5_reading_15,pssa_psg_g5_the_cart_that_would_not_turn,5,E05.B-C.3.1.3,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; \bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|0|0|0|1|1|1|1|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g5_reading_15,pssa_psg_g5_the_cart_that_would_not_turn,5,E05.B-C.3.1.3,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,0|1,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g5_reading_16,pssa_psg_g5_creek_watchers,5,E05.B-V.4.1.1,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b,0|0|0|0|1|1|1|1|2|2|2|3,Choice text contains passage-agnostic template language.
pssa_item_g5_reading_16,pssa_psg_g5_creek_watchers,5,E05.B-V.4.1.1,PSSA_MCQ_GENERIC_STEM_LANGUAGE,FAIL,BLOCKER,best applies this; \b(applies|addresses)\s+this\s+(reading|vocabulary)\s+focus\b; \bwhich\s+(option|statement|answer)\s+best\s+(addresses|applies|uses)\b,,Stem uses generic test-taking language instead of a passage-specific question.
pssa_item_g5_reading_16,pssa_psg_g5_creek_watchers,5,E05.B-V.4.1.1,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,0|1,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g5_reading_17,pssa_psg_g5_the_map_in_the_station,5,E05.B-V.4.1.2,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,\bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|1|1|1|1|2|2|2|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g5_reading_17,pssa_psg_g5_the_map_in_the_station,5,E05.B-V.4.1.2,PSSA_MCQ_GENERIC_STEM_LANGUAGE,FAIL,BLOCKER,best applies this; \b(applies|addresses)\s+this\s+(reading|vocabulary)\s+focus\b; \bwhich\s+(option|statement|answer)\s+best\s+(addresses|applies|uses)\b,,Stem uses generic test-taking language instead of a passage-specific question.
pssa_item_g5_reading_17,pssa_psg_g5_the_map_in_the_station,5,E05.B-V.4.1.2,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,1|2,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g5_reading_18,pssa_psg_g5_a_cooler_lunch_line,5,E05.A-K.1.1.1,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; \bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|0|0|0|1|2|2|2|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g5_reading_18,pssa_psg_g5_a_cooler_lunch_line,5,E05.A-K.1.1.1,PSSA_MCQ_GENERIC_STEM_LANGUAGE,FAIL,BLOCKER,addresses this reading focus; \b(applies|addresses)\s+this\s+(reading|vocabulary)\s+focus\b; \bwhich\s+(option|statement|answer)\s+best\s+(addresses|applies|uses)\b,,Stem uses generic test-taking language instead of a passage-specific question.
pssa_item_g5_reading_18,pssa_psg_g5_a_cooler_lunch_line,5,E05.A-K.1.1.1,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,0|2,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g5_reading_19,pssa_psg_g5_the_mural_plan,5,E05.A-K.1.1.2,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; \bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|0|0|0|1|1|1|1|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g5_reading_19,pssa_psg_g5_the_mural_plan,5,E05.A-K.1.1.2,PSSA_MCQ_GENERIC_STEM_LANGUAGE,FAIL,BLOCKER,addresses this reading focus; \b(applies|addresses)\s+this\s+(reading|vocabulary)\s+focus\b; \bwhich\s+(option|statement|answer)\s+best\s+(addresses|applies|uses)\b,,Stem uses generic test-taking language instead of a passage-specific question.
pssa_item_g5_reading_19,pssa_psg_g5_the_mural_plan,5,E05.A-K.1.1.2,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,0|1,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g5_reading_20,pssa_psg_g5_the_cart_that_would_not_turn,5,E05.A-K.1.1.3,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b,0|0|0|0|1|1|1|1|2|2|2|3,Choice text contains passage-agnostic template language.
pssa_item_g5_reading_20,pssa_psg_g5_the_cart_that_would_not_turn,5,E05.A-K.1.1.3,PSSA_MCQ_GENERIC_STEM_LANGUAGE,FAIL,BLOCKER,addresses this reading focus; \b(applies|addresses)\s+this\s+(reading|vocabulary)\s+focus\b; \bwhich\s+(option|statement|answer)\s+best\s+(addresses|applies|uses)\b,,Stem uses generic test-taking language instead of a passage-specific question.
pssa_item_g5_reading_20,pssa_psg_g5_the_cart_that_would_not_turn,5,E05.A-K.1.1.3,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,0|1,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g5_reading_21,pssa_psg_g5_creek_watchers,5,E05.A-C.2.1.1,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,\bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|1|1|1|1|2|2|2|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g5_reading_21,pssa_psg_g5_creek_watchers,5,E05.A-C.2.1.1,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,1|2,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g5_reading_22,pssa_psg_g5_the_map_in_the_station,5,E05.A-C.3.1.1,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; \bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|0|0|0|1|2|2|2|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g5_reading_22,pssa_psg_g5_the_map_in_the_station,5,E05.A-C.3.1.1,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,0|2,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g5_reading_23,pssa_psg_g5_a_cooler_lunch_line,5,E05.A-V.4.1.1,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; \bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|0|0|0|1|1|1|1|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g5_reading_23,pssa_psg_g5_a_cooler_lunch_line,5,E05.A-V.4.1.1,PSSA_MCQ_GENERIC_STEM_LANGUAGE,FAIL,BLOCKER,best applies this; \b(applies|addresses)\s+this\s+(reading|vocabulary)\s+focus\b; \bwhich\s+(option|statement|answer)\s+best\s+(addresses|applies|uses)\b,,Stem uses generic test-taking language instead of a passage-specific question.
pssa_item_g5_reading_23,pssa_psg_g5_a_cooler_lunch_line,5,E05.A-V.4.1.1,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,0|1,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g5_reading_24,pssa_psg_g5_the_mural_plan,5,E05.A-V.4.1.2,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b,0|0|0|0|1|1|1|1|2|2|2|3,Choice text contains passage-agnostic template language.
pssa_item_g5_reading_24,pssa_psg_g5_the_mural_plan,5,E05.A-V.4.1.2,PSSA_MCQ_GENERIC_STEM_LANGUAGE,FAIL,BLOCKER,best applies this; \b(applies|addresses)\s+this\s+(reading|vocabulary)\s+focus\b; \bwhich\s+(option|statement|answer)\s+best\s+(addresses|applies|uses)\b,,Stem uses generic test-taking language instead of a passage-specific question.
pssa_item_g5_reading_24,pssa_psg_g5_the_mural_plan,5,E05.A-V.4.1.2,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,0|1,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g5_reading_25,pssa_psg_g5_the_cart_that_would_not_turn,5,E05.B-K.1.1.1,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,\bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|1|1|1|1|2|2|2|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g5_reading_25,pssa_psg_g5_the_cart_that_would_not_turn,5,E05.B-K.1.1.1,PSSA_MCQ_GENERIC_STEM_LANGUAGE,FAIL,BLOCKER,addresses this reading focus; \b(applies|addresses)\s+this\s+(reading|vocabulary)\s+focus\b; \bwhich\s+(option|statement|answer)\s+best\s+(addresses|applies|uses)\b,,Stem uses generic test-taking language instead of a passage-specific question.
pssa_item_g5_reading_25,pssa_psg_g5_the_cart_that_would_not_turn,5,E05.B-K.1.1.1,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,1|2,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g6_reading_17,pssa_psg_g6_tranche1_heat_map,6,E06.A-K.1.1.1,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; \bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|0|0|0|1|2|2|2|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g6_reading_17,pssa_psg_g6_tranche1_heat_map,6,E06.A-K.1.1.1,PSSA_MCQ_GENERIC_STEM_LANGUAGE,FAIL,BLOCKER,addresses this reading focus; \b(applies|addresses)\s+this\s+(reading|vocabulary)\s+focus\b; \bwhich\s+(option|statement|answer)\s+best\s+(addresses|applies|uses)\b,,Stem uses generic test-taking language instead of a passage-specific question.
pssa_item_g6_reading_17,pssa_psg_g6_tranche1_heat_map,6,E06.A-K.1.1.1,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=1/4,0|2|3,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g6_reading_18,pssa_psg_g6_tranche1_seed_library,6,E06.A-K.1.1.2,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; \bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|0|0|0|1|1|1|1|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g6_reading_18,pssa_psg_g6_tranche1_seed_library,6,E06.A-K.1.1.2,PSSA_MCQ_GENERIC_STEM_LANGUAGE,FAIL,BLOCKER,addresses this reading focus; \b(applies|addresses)\s+this\s+(reading|vocabulary)\s+focus\b; \bwhich\s+(option|statement|answer)\s+best\s+(addresses|applies|uses)\b,,Stem uses generic test-taking language instead of a passage-specific question.
pssa_item_g6_reading_18,pssa_psg_g6_tranche1_seed_library,6,E06.A-K.1.1.2,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=0/4,0|1|2|3,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g6_reading_19,pssa_psg_g6_tranche1_long_way,6,E06.A-K.1.1.3,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b,0|0|0|0|1|1|1|1|2|2|2|3,Choice text contains passage-agnostic template language.
pssa_item_g6_reading_19,pssa_psg_g6_tranche1_long_way,6,E06.A-K.1.1.3,PSSA_MCQ_GENERIC_STEM_LANGUAGE,FAIL,BLOCKER,addresses this reading focus; \b(applies|addresses)\s+this\s+(reading|vocabulary)\s+focus\b; \bwhich\s+(option|statement|answer)\s+best\s+(addresses|applies|uses)\b,,Stem uses generic test-taking language instead of a passage-specific question.
pssa_item_g6_reading_19,pssa_psg_g6_tranche1_long_way,6,E06.A-K.1.1.3,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=0/4,0|1|2|3,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g6_reading_20,pssa_psg_g6_the_map_in_the_station,6,E06.A-C.2.1.1,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,\bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|1|1|1|1|2|2|2|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g6_reading_20,pssa_psg_g6_the_map_in_the_station,6,E06.A-C.2.1.1,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,1|2,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g6_reading_21,pssa_psg_g6_the_mural_plan,6,E06.A-C.2.1.2,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; \bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|0|0|0|1|2|2|2|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g6_reading_21,pssa_psg_g6_the_mural_plan,6,E06.A-C.2.1.2,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=2/4,0|2,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g6_reading_22,pssa_psg_g6_tranche1_heat_map,6,E06.A-C.2.1.3,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; \bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|0|0|0|1|1|1|1|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g6_reading_22,pssa_psg_g6_tranche1_heat_map,6,E06.A-C.2.1.3,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=1/4,0|1|3,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g6_reading_23,pssa_psg_g6_tranche1_seed_library,6,E06.A-C.3.1.1,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b,0|0|0|0|1|1|1|1|2|2|2|3,Choice text contains passage-agnostic template language.
pssa_item_g6_reading_23,pssa_psg_g6_tranche1_seed_library,6,E06.A-C.3.1.1,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=0/4,0|1|2|3,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
pssa_item_g6_reading_24,pssa_psg_g6_tranche1_long_way,6,E06.A-V.4.1.1,PSSA_MCQ_GENERIC_TEST_TAKING_LANGUAGE,FAIL,BLOCKER,\bconnects\s+.+\s+details\s+with\s+a\s+careful\s+plan\b; the opening detail; useful background; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(passage|text)\s+(focus|main question|central point)\b; one middle detail; smaller part of the passage's idea; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b; \b(useful|supporting)\s+(evidence|detail)\b; the ending reflection; the main question being asked; \b(opening|middle|ending|first|final|later)\s+(detail|reflection|sentence|paragraph|section)\b,0|1|1|1|1|2|2|2|2|3|3|3,Choice text contains passage-agnostic template language.
pssa_item_g6_reading_24,pssa_psg_g6_tranche1_long_way,6,E06.A-V.4.1.1,PSSA_MCQ_GENERIC_STEM_LANGUAGE,FAIL,BLOCKER,best applies this; \b(applies|addresses)\s+this\s+(reading|vocabulary)\s+focus\b; \bwhich\s+(option|statement|answer)\s+best\s+(addresses|applies|uses)\b,,Stem uses generic test-taking language instead of a passage-specific question.
pssa_item_g6_reading_24,pssa_psg_g6_tranche1_long_way,6,E06.A-V.4.1.1,PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES,FAIL,BLOCKER,concreteChoices=0/4,0|1|2|3,"Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details."
